headword,pos,CEFR,vocab_id,label
snowboarding,noun,A2,VOC_snowboarding_A2,snowboarding
snowstorm,noun,B1,VOC_snowstorm_B1,snowstorm
snowy,adjective,A1,VOC_snowy_A1,snowy
so,adverb,A2,VOC_so_A2,so
so,conjunction,A1,VOC_so_A1,so
soak,noun,B2,VOC_soak_B2,soak
soak,verb,B2,VOC_soak_B2,soak
soaked,adjective,B2,VOC_soaked_B2,soaked
soaking,adjective,B2,VOC_soaking_B2,soaking
soap,noun,A2,VOC_soap_A2,soap
soap opera,noun,B1,VOC_soapopera_B1,soap opera
soar,verb,B2,VOC_soar_B2,soar
sob,verb,B2,VOC_sob_B2,sob
socalled,adjective,B2,VOC_socalled_B2,so-called
soccer,noun,A1,VOC_soccer_A1,soccer
sociable,adjective,B2,VOC_sociable_B2,sociable
social,adjective,A1,VOC_social_A1,social
social networking,noun,B1,VOC_socialnetworking_B1,social networking
socialize,verb,B2,VOC_socializesocialise_B2,socialize/socialise
socially,adverb,B1,VOC_socially_B1,socially
society,noun,A2,VOC_society_A2,society
sock,noun,A2,VOC_sock_A2,sock
soda,noun,A2,VOC_soda_A2,soda
sofa,noun,A1,VOC_sofa_A1,sofa
soft,adjective,A2,VOC_soft_A2,soft
soft drink,noun,A2,VOC_softdrink_A2,soft drink
softly,adverb,A2,VOC_softly_A2,softly
softness,noun,B2,VOC_softness_B2,softness
software,noun,A2,VOC_software_A2,software
soil,noun,B2,VOC_soil_B2,soil
soil,verb,B1,VOC_soil_B1,soil
solar,adjective,B2,VOC_solar_B2,solar
soldier,noun,A2,VOC_soldier_A2,soldier
solid,adjective,B1,VOC_solid_B1,solid
solidity,noun,B2,VOC_solidity_B2,solidity
soliloquy,noun,B2,VOC_soliloquy_B2,soliloquy
solo,adjective,B2,VOC_solo_B2,solo
solo,adverb,B2,VOC_solo_B2,solo
solo,noun,B2,VOC_solo_B2,solo
solution,noun,A2,VOC_solution_A2,solution
solve,verb,A1,VOC_solve_A1,solve
solvent,noun,B2,VOC_solvent_B2,solvent
some,determiner,A1,VOC_some_A1,some
some,pronoun,A1,VOC_some_A1,some
somebody,pronoun,A2,VOC_somebody_A2,somebody
someday,adverb,A2,VOC_someday_A2,someday
somehow,adverb,B1,VOC_somehow_B1,somehow
someone,pronoun,A1,VOC_someone_A1,someone
someplace,adverb,B1,VOC_someplace_B1,someplace
something,pronoun,A1,VOC_something_A1,something
sometime,adverb,B1,VOC_sometime_B1,sometime
sometimes,adverb,B1,VOC_sometimes_B1,sometimes
somewhat,adverb,B2,VOC_somewhat_B2,somewhat
somewhere,adverb,A2,VOC_somewhere_A2,somewhere
son,noun,A1,VOC_son_A1,son
song,noun,A1,VOC_song_A1,song
soninlaw,noun,B2,VOC_soninlaw_B2,son-in-law
sonnet,noun,B2,VOC_sonnet_B2,sonnet
soon,adverb,A1,VOC_soon_A1,soon
soothe,verb,B1,VOC_soothe_B1,soothe
sophisticated,adjective,B2,VOC_sophisticated_B2,sophisticated
sophomore,noun,B1,VOC_sophomore_B1,sophomore
sore,adjective,B1,VOC_sore_B1,sore
sorrow,noun,B1,VOC_sorrow_B1,sorrow
sorry,adjective,A1,VOC_sorry_A1,sorry
sort,noun,B1,VOC_sort_B1,sort
sort,verb,B2,VOC_sort_B2,sort
soul,noun,B1,VOC_soul_B1,soul
sound,adjective,B2,VOC_sound_B2,sound
sound,noun,A2,VOC_sound_A2,sound
sound,verb,A2,VOC_sound_A2,sound
soundtrack,noun,B2,VOC_soundtrack_B2,soundtrack
soup,noun,A1,VOC_soup_A1,soup
sour,adjective,B1,VOC_sour_B1,sour
source,noun,A2,VOC_source_A2,source
south,adjective,A2,VOC_south_A2,south
south,adverb,A2,VOC_south_A2,south
south,noun,A2,VOC_south_A2,south
southeast,adjective,B1,VOC_southeast_B1,southeast
southeast,noun,B1,VOC_southeast_B1,southeast
southern,adjective,B1,VOC_southern_B1,southern
southward,adverb,B2,VOC_southward_B2,southward
southwest,adjective,B1,VOC_southwest_B1,southwest
southwest,noun,B1,VOC_southwest_B1,southwest
souvenir,noun,B1,VOC_souvenir_B1,souvenir
soviet,noun,B2,VOC_Soviet_B2,Soviet
soybean,noun,B2,VOC_soybean_B2,soybean
spa,noun,B2,VOC_spa_B2,spa
space,noun,A2,VOC_space_A2,space
spaceship,noun,A2,VOC_spaceship_A2,spaceship
spaghetti,noun,A2,VOC_spaghetti_A2,spaghetti
span,verb,B2,VOC_span_B2,span
spare,adjective,B2,VOC_spare_B2,spare
spare,verb,B2,VOC_spare_B2,spare
sparerib,noun,B2,VOC_sparerib_B2,sparerib
spark,noun,B2,VOC_spark_B2,spark
sparkle,noun,B1,VOC_sparkle_B1,sparkle
sparkling,adjective,B2,VOC_sparkling_B2,sparkling
sparrow,noun,B2,VOC_sparrow_B2,sparrow
speak,verb,A1,VOC_speak_A1,speak
speaker,noun,A2,VOC_speaker_A2,speaker
special,adjective,A1,VOC_special_A1,special
specialist,noun,B1,VOC_specialist_B1,specialist
specialize,verb,B1,VOC_specializespecialise_B1,specialize/specialise
specially,adverb,B1,VOC_specially_B1,specially
specialty,noun,B2,VOC_specialty_B2,specialty
species,noun,B2,VOC_species_B2,species
specific,adjective,A2,VOC_specific_A2,specific
specifically,adverb,B2,VOC_specifically_B2,specifically
specify,verb,B2,VOC_specify_B2,specify
spectacle,noun,B2,VOC_spectacle_B2,spectacle
spectacular,adjective,B1,VOC_spectacular_B1,spectacular
spectator,noun,B1,VOC_spectator_B1,spectator
speech,noun,A1,VOC_speech_A1,speech
speed,noun,A2,VOC_speed_A2,speed
speed,verb,B1,VOC_speed_B1,speed
speeder,noun,B2,VOC_speeder_B2,speeder
spell,noun,A1,VOC_spell_A1,spell
spell,verb,A2,VOC_spell_A2,spell
spellbound,adjective,B2,VOC_spellbound_B2,spellbound
spelling,noun,B1,VOC_spelling_B1,spelling
spend,verb,A1,VOC_spend_A1,spend
sphere,noun,B1,VOC_sphere_B1,sphere
spice,noun,B1,VOC_spice_B1,spice
spicy,adjective,B1,VOC_spicy_B1,spicy
spider,noun,B1,VOC_spider_B1,spider
spill,verb,A2,VOC_spill_A2,spill
spin,verb,B2,VOC_spin_B2,spin
spinach,noun,B1,VOC_spinach_B1,spinach
spiral,adjective,B1,VOC_spiral_B1,spiral
spirit,noun,B1,VOC_spirit_B1,spirit
spiritual,adjective,B1,VOC_spiritual_B1,spiritual
spite,noun,B2,VOC_spite_B2,spite
splash,noun,B2,VOC_splash_B2,splash
splash,verb,A2,VOC_splash_A2,splash
splatter,noun,B2,VOC_splatter_B2,splatter
split,adjective,A2,VOC_split_A2,split
split,noun,B1,VOC_split_B1,split
split,verb,B2,VOC_split_B2,split
spoil,verb,B1,VOC_spoil_B1,spoil
spokesman,noun,B2,VOC_spokesman_B2,spokesman
spokeswoman,noun,B2,VOC_spokeswoman_B2,spokeswoman
sponge,noun,B1,VOC_sponge_B1,sponge
sponsor,noun,B1,VOC_sponsor_B1,sponsor
sponsor,verb,B2,VOC_sponsor_B2,sponsor
spoon,noun,A2,VOC_spoon_A2,spoon
sport,noun,A1,VOC_sport_A1,sport
sports,adjective,B1,VOC_sports_B1,sports
sports center,noun,A2,VOC_sportscentersportsce_A2,sports center/sports centre
sportsmanship,noun,B1,VOC_sportsmanship_B1,sportsmanship
spot,noun,A1,VOC_spot_A1,spot
spot,verb,B2,VOC_spot_B2,spot
spray,noun,B2,VOC_spray_B2,spray
spray,verb,B2,VOC_spray_B2,spray
spread,noun,A2,VOC_spread_A2,spread
spread,verb,B2,VOC_spread_B2,spread
spreadsheet,noun,B2,VOC_spreadsheet_B2,spreadsheet
spring,noun,A1,VOC_spring_A1,spring
sprint,noun,B2,VOC_sprint_B2,sprint
spur,noun,B2,VOC_spur_B2,spur
spy,noun,A1,VOC_spy_A1,spy
squad,noun,B2,VOC_squad_B2,squad
square,adjective,A2,VOC_square_A2,square
square,noun,A2,VOC_square_A2,square
squash,noun,B2,VOC_squash_B2,squash
squash,verb,B2,VOC_squash_B2,squash
squeeze,verb,B2,VOC_squeeze_B2,squeeze
stab,verb,B2,VOC_stab_B2,stab
stability,noun,B2,VOC_stability_B2,stability
stable,adjective,B1,VOC_stable_B1,stable
stack,noun,B2,VOC_stack_B2,stack
stadium,noun,A2,VOC_stadium_A2,stadium
staff,noun,A2,VOC_staff_A2,staff
stage,noun,A1,VOC_stage_A1,stage
stagger,noun,B2,VOC_stagger_B2,stagger
stain,noun,B2,VOC_stain_B2,stain
stain,verb,B2,VOC_stain_B2,stain
stair,noun,A2,VOC_stair_A2,stair
stake,noun,B2,VOC_stake_B2,stake
stall,noun,B1,VOC_stall_B1,stall
stammer,verb,B2,VOC_stammer_B2,stammer
stamp,noun,A2,VOC_stamp_A2,stamp
stamp,verb,B2,VOC_stamp_B2,stamp
stand,noun,A1,VOC_stand_A1,stand
stand,verb,A2,VOC_stand_A2,stand
standard,adjective,B2,VOC_standard_B2,standard
standard,noun,B1,VOC_standard_B1,standard
standby,adjective,B2,VOC_standby_B2,standby
standstill,noun,B2,VOC_standstill_B2,standstill
stanza,noun,B2,VOC_stanza_B2,stanza
star,noun,A1,VOC_star_A1,star
star,verb,B1,VOC_star_B1,star
stare,verb,B1,VOC_stare_B1,stare
start,noun,A1,VOC_start_A1,start
start,verb,A1,VOC_start_A1,start
startle,verb,B2,VOC_startle_B2,startle
starvation,noun,B2,VOC_starvation_B2,starvation
starve,verb,B2,VOC_starve_B2,starve
starving,adjective,B2,VOC_starving_B2,starving
state,adjective,B2,VOC_state_B2,state
state,noun,A2,VOC_state_A2,state
state,verb,B2,VOC_state_B2,state
statement,noun,A2,VOC_statement_A2,statement
statesman,noun,B2,VOC_statesman_B2,statesman
statewide,adverb,B2,VOC_statewide_B2,statewide
station,noun,A1,VOC_station_A1,station
statistics,noun,B2,VOC_statistics_B2,statistics
statue,noun,A2,VOC_statue_A2,statue
status,noun,B1,VOC_status_B1,status
stay,noun,B1,VOC_stay_B1,stay
stay,verb,A1,VOC_stay_A1,stay
steadily,adverb,B1,VOC_steadily_B1,steadily
steady,adjective,B1,VOC_steady_B1,steady
steak,noun,A2,VOC_steak_A2,steak
steal,verb,A2,VOC_steal_A2,steal
steam,noun,B1,VOC_steam_B1,steam
steel,noun,B1,VOC_steel_B1,steel
steely,adjective,B2,VOC_steely_B2,steely
steep,adjective,B1,VOC_steep_B1,steep
steer,verb,B2,VOC_steer_B2,steer
steering wheel,noun,B2,VOC_steeringwheel_B2,steering wheel
stem,verb,B1,VOC_stem_B1,stem
step,noun,A2,VOC_step_A2,step
step,verb,A1,VOC_step_A1,step
stepfather,noun,B2,VOC_stepfather_B2,stepfather
stepmother,noun,B2,VOC_stepmother_B2,stepmother
stereotype,noun,B2,VOC_stereotype_B2,stereotype
stern,adjective,B2,VOC_stern_B2,stern
stew,noun,B2,VOC_stew_B2,stew
stick,noun,B2,VOC_stick_B2,stick
stick,verb,B1,VOC_stick_B1,stick
sticker,noun,B1,VOC_sticker_B1,sticker
sticky,adjective,B1,VOC_sticky_B1,sticky
stiff,adjective,B2,VOC_stiff_B2,stiff
still,adjective,A1,VOC_still_A1,still
still,adverb,A2,VOC_still_A2,still
stimulant,noun,B2,VOC_stimulant_B2,stimulant
stimulate,verb,B2,VOC_stimulate_B2,stimulate
stimulation,noun,B2,VOC_stimulation_B2,stimulation
stingy,adjective,B2,VOC_stingy_B2,stingy
stink,verb,B2,VOC_stink_B2,stink
stir,verb,B1,VOC_stir_B1,stir
stitch,noun,B2,VOC_stitch_B2,stitch
stock,noun,B2,VOC_stock_B2,stock
stock market,noun,B2,VOC_stockmarket_B2,stock market
stockpile,noun,B2,VOC_stockpile_B2,stockpile
stomach,noun,A2,VOC_stomach_A2,stomach
stomachache,noun,A2,VOC_stomachache_A2,stomachache
stone,noun,A1,VOC_stone_A1,stone
stonework,noun,B2,VOC_stonework_B2,stonework
stool,noun,B2,VOC_stool_B2,stool
stop,noun,A1,VOC_stop_A1,stop
stop,verb,A1,VOC_stop_A1,stop
stopover,noun,B2,VOC_stopover_B2,stopover
stopwatch,noun,B2,VOC_stopwatch_B2,stopwatch
storage,noun,B1,VOC_storage_B1,storage
store,noun,A1,VOC_store_A1,store
store,verb,B2,VOC_store_B2,store
storm,noun,A2,VOC_storm_A2,storm
stormy,adjective,B1,VOC_stormy_B1,stormy
story,noun,A1,VOC_story_A1,story
storyteller,noun,B1,VOC_storyteller_B1,storyteller
stove,noun,A2,VOC_stove_A2,stove
straight,adjective,A2,VOC_straight_A2,straight
straight,adverb,A1,VOC_straight_A1,straight
straighten,verb,B2,VOC_straighten_B2,straighten
straightforward,adjective,B2,VOC_straightforward_B2,straightforward
strain,noun,B1,VOC_strain_B1,strain
strain,verb,B2,VOC_strain_B2,strain
strait,noun,B2,VOC_strait_B2,strait
strand,noun,B2,VOC_strand_B2,strand
strange,adjective,A1,VOC_strange_A1,strange
strangely,adverb,B1,VOC_strangely_B1,strangely
stranger,noun,A2,VOC_stranger_A2,stranger
strangle,verb,B2,VOC_strangle_B2,strangle
strategic,adjective,B1,VOC_strategic_B1,strategic
strategy,noun,A2,VOC_strategy_A2,strategy
straw,noun,B1,VOC_straw_B1,straw
strawberry,noun,B1,VOC_strawberry_B1,strawberry
stream,noun,B1,VOC_stream_B1,stream
stream,verb,B1,VOC_stream_B1,stream
street,noun,A1,VOC_street_A1,street
strength,noun,A2,VOC_strength_A2,strength
strengthen,verb,B1,VOC_strengthen_B1,strengthen
stress,noun,B1,VOC_stress_B1,stress
stress,verb,B2,VOC_stress_B2,stress
stressed,adjective,B1,VOC_stressed_B1,stressed
stressful,adjective,B1,VOC_stressful_B1,stressful
stretch,verb,B1,VOC_stretch_B1,stretch
stricken,adjective,B1,VOC_stricken_B1,stricken
strict,adjective,A1,VOC_strict_A1,strict
strictly,adverb,B2,VOC_strictly_B2,strictly
stride,verb,B2,VOC_stride_B2,stride
strike,noun,A2,VOC_strike_A2,strike
strike,verb,B1,VOC_strike_B1,strike
striking,adjective,B2,VOC_striking_B2,striking
string,noun,A2,VOC_string_A2,string
strip,noun,B1,VOC_strip_B1,strip
strip,verb,B2,VOC_strip_B2,strip
stripe,noun,B1,VOC_stripe_B1,stripe
strive,verb,B2,VOC_strive_B2,strive
stroke,noun,B2,VOC_stroke_B2,stroke
stroke,verb,B2,VOC_stroke_B2,stroke
strong,adjective,A1,VOC_strong_A1,strong
strongly,adverb,A2,VOC_strongly_A2,strongly
structure,noun,A2,VOC_structure_A2,structure
struggle,noun,B1,VOC_struggle_B1,struggle
struggle,verb,B2,VOC_struggle_B2,struggle
stubborn,adjective,B1,VOC_stubborn_B1,stubborn
stubbornly,adverb,B2,VOC_stubbornly_B2,stubbornly
stuck,adjective,B1,VOC_stuck_B1,stuck
student,noun,A1,VOC_student_A1,student
studio,noun,B1,VOC_studio_B1,studio
study,noun,A2,VOC_study_A2,study
study,verb,A1,VOC_study_A1,study
stuff,noun,A2,VOC_stuff_A2,stuff
stuff,verb,B2,VOC_stuff_B2,stuff
stuffed,adjective,B1,VOC_stuffed_B1,stuffed
stumble,verb,B1,VOC_stumble_B1,stumble
stun,verb,B1,VOC_stun_B1,stun
stunning,adjective,B1,VOC_stunning_B1,stunning
stupid,adjective,B1,VOC_stupid_B1,stupid
style,noun,A2,VOC_style_A2,style
stylish,adjective,B1,VOC_stylish_B1,stylish
stylist,noun,B2,VOC_stylist_B2,stylist
subconscious,adjective,B1,VOC_subconscious_B1,subconscious
subcontinent,noun,B2,VOC_subcontinent_B2,subcontinent
subculture,noun,B2,VOC_subculture_B2,subculture
subdivision,noun,B2,VOC_subdivision_B2,subdivision
subject,noun,A1,VOC_subject_A1,subject
subjunctive,noun,B2,VOC_subjunctive_B2,subjunctive
submarine,noun,B1,VOC_submarine_B1,submarine
submit,verb,B2,VOC_submit_B2,submit
subplot,noun,B2,VOC_subplot_B2,subplot
subside,verb,B2,VOC_subside_B2,subside
substance,noun,B2,VOC_substance_B2,substance
substantial,adjective,B1,VOC_substantial_B1,substantial
substitute,noun,B1,VOC_substitute_B1,substitute
substitute,verb,B2,VOC_substitute_B2,substitute
subtitle,noun,B2,VOC_subtitle_B2,subtitle
subtle,adjective,B2,VOC_subtle_B2,subtle
subtract,verb,B2,VOC_subtract_B2,subtract
suburb,noun,B2,VOC_suburb_B2,suburb
subway,noun,A1,VOC_subway_A1,subway
succeed,verb,A2,VOC_succeed_A2,succeed
success,noun,A2,VOC_success_A2,success
successful,adjective,A1,VOC_successful_A1,successful
successfully,adverb,A2,VOC_successfully_A2,successfully
successive,adjective,B2,VOC_successive_B2,successive
such,determiner,A2,VOC_such_A2,such
such,pronoun,A2,VOC_such_A2,such
suck,verb,B2,VOC_suck_B2,suck
sudden,adjective,A2,VOC_sudden_A2,sudden
suddenly,adverb,B1,VOC_suddenly_B1,suddenly
sue,verb,B2,VOC_sue_B2,sue
suffer,verb,B1,VOC_suffer_B1,suffer
suffering,noun,B2,VOC_suffering_B2,suffering
sufficient,adjective,B1,VOC_sufficient_B1,sufficient
sufficiently,adverb,B2,VOC_sufficiently_B2,sufficiently
suffix,noun,B1,VOC_suffix_B1,suffix
sugar,noun,A1,VOC_sugar_A1,sugar
suggest,verb,A2,VOC_suggest_A2,suggest
suggestion,noun,A1,VOC_suggestion_A1,suggestion
suicide,noun,B1,VOC_suicide_B1,suicide
suit,noun,A2,VOC_suit_A2,suit
suit,verb,A2,VOC_suit_A2,suit
suitable,adjective,A2,VOC_suitable_A2,suitable
suitably,adverb,B2,VOC_suitably_B2,suitably
suitcase,noun,A2,VOC_suitcase_A2,suitcase
sulfur,noun,B2,VOC_sulfursulphur_B2,sulfur/sulphur
sum,noun,A1,VOC_sum_A1,sum
summarize,verb,B1,VOC_summarizesummarise_B1,summarize/summarise
summary,noun,A2,VOC_summary_A2,summary
summer,noun,A1,VOC_summer_A1,summer
summit,noun,B1,VOC_summit_B1,summit
sun,noun,A1,VOC_sun_A1,sun
sunbathe,verb,B1,VOC_sunbathe_B1,sunbathe
sunbeam,noun,B2,VOC_sunbeam_B2,sunbeam
sunday,noun,A1,VOC_Sunday_A1,Sunday
sundial,noun,B1,VOC_sundial_B1,sundial
sunflower,noun,A2,VOC_sunflower_A2,sunflower
sunglasses,noun,A2,VOC_sunglasses_A2,sunglasses
sunlight,noun,A2,VOC_sunlight_A2,sunlight
sunny,adjective,A1,VOC_sunny_A1,sunny
sunrise,noun,B1,VOC_sunrise_B1,sunrise
sunset,noun,B1,VOC_sunset_B1,sunset
sunshine,noun,A1,VOC_sunshine_A1,sunshine
super,adjective,A1,VOC_super_A1,super
superb,adjective,B2,VOC_superb_B2,superb
superintendent,noun,B2,VOC_superintendent_B2,superintendent
superior,adjective,B1,VOC_superior_B1,superior
superlative,noun,A2,VOC_superlative_A2,superlative
supermarket,noun,A1,VOC_supermarket_A1,supermarket
supernatural,adjective,B2,VOC_supernatural_B2,supernatural
superstar,noun,A2,VOC_superstar_A2,superstar
superstition,noun,B1,VOC_superstition_B1,superstition
supervise,verb,B2,VOC_supervise_B2,supervise
supervision,noun,B2,VOC_supervision_B2,supervision
supervisor,noun,B2,VOC_supervisor_B2,supervisor
supper,noun,A2,VOC_supper_A2,supper
supplement,noun,B2,VOC_supplement_B2,supplement
supplier,noun,B2,VOC_supplier_B2,supplier
supply,noun,B1,VOC_supply_B1,supply
supply,verb,B2,VOC_supply_B2,supply
support,noun,A2,VOC_support_A2,support
support,verb,B1,VOC_support_B1,support
supporter,noun,B1,VOC_supporter_B1,supporter
supportive,adjective,B1,VOC_supportive_B1,supportive
suppose,verb,B1,VOC_suppose_B1,suppose
supposedly,adverb,B1,VOC_supposedly_B1,supposedly
suppress,verb,B2,VOC_suppress_B2,suppress
sure,adjective,A1,VOC_sure_A1,sure
sure,adverb,A2,VOC_sure_A2,sure
surely,adverb,B1,VOC_surely_B1,surely
surf,noun,A1,VOC_surf_A1,surf
surf,verb,A2,VOC_surf_A2,surf
surface,noun,B1,VOC_surface_B1,surface
surfing,noun,A2,VOC_surfing_A2,surfing
surge,noun,B2,VOC_surge_B2,surge
surgeon,noun,B1,VOC_surgeon_B1,surgeon
surgery,noun,B1,VOC_surgery_B1,surgery
surname,noun,A2,VOC_surname_A2,surname
surprise,noun,A1,VOC_surprise_A1,surprise
surprise,verb,B1,VOC_surprise_B1,surprise
surprised,adjective,A2,VOC_surprised_A2,surprised
surprising,adjective,A2,VOC_surprising_A2,surprising
surprisingly,adverb,B1,VOC_surprisingly_B1,surprisingly
surrender,verb,B2,VOC_surrender_B2,surrender
surround,verb,B1,VOC_surround_B1,surround
surrounding,adjective,B1,VOC_surrounding_B1,surrounding
surroundings,noun,B2,VOC_surroundings_B2,surroundings
surveillance,noun,B2,VOC_surveillance_B2,surveillance
survey,noun,A1,VOC_survey_A1,survey
survival,noun,B1,VOC_survival_B1,survival
survive,verb,A2,VOC_survive_A2,survive
survivor,noun,B1,VOC_survivor_B1,survivor
suspect,noun,B1,VOC_suspect_B1,suspect
suspect,verb,B2,VOC_suspect_B2,suspect
suspend,verb,B2,VOC_suspend_B2,suspend
suspicion,noun,B1,VOC_suspicion_B1,suspicion
suspicious,adjective,B2,VOC_suspicious_B2,suspicious
suspiciously,adverb,B2,VOC_suspiciously_B2,suspiciously
sustain,verb,B2,VOC_sustain_B2,sustain
swallow,verb,A2,VOC_swallow_A2,swallow
swan,noun,B2,VOC_swan_B2,swan
swarm,noun,B1,VOC_swarm_B1,swarm
swear,verb,B1,VOC_swear_B1,swear
sweat,noun,B1,VOC_sweat_B1,sweat
sweat,verb,A2,VOC_sweat_A2,sweat
sweater,noun,A2,VOC_sweater_A2,sweater
sweatshirt,noun,B1,VOC_sweatshirt_B1,sweatshirt
sweep,verb,B2,VOC_sweep_B2,sweep
sweet,adjective,A1,VOC_sweet_A1,sweet
sweet,noun,A2,VOC_sweet_A2,sweet
sweetheart,noun,A2,VOC_sweetheart_A2,sweetheart
swell,verb,B1,VOC_swell_B1,swell
swift,adjective,B2,VOC_swift_B2,swift
swim,noun,A1,VOC_swim_A1,swim
swim,verb,A1,VOC_swim_A1,swim
swimmer,noun,B1,VOC_swimmer_B1,swimmer
swimming,noun,A1,VOC_swimming_A1,swimming
swimming costume,noun,A2,VOC_swimmingcostume_A2,swimming costume
swimming pool,noun,A1,VOC_swimmingpool_A1,swimming pool
swimsuit,noun,A2,VOC_swimsuit_A2,swimsuit
swing,noun,B2,VOC_swing_B2,swing
swing,verb,B2,VOC_swing_B2,swing
switch,noun,B1,VOC_switch_B1,switch
switch,verb,B1,VOC_switch_B1,switch
swollen,adjective,B1,VOC_swollen_B1,swollen
sword,noun,B1,VOC_sword_B1,sword
syllable,noun,B2,VOC_syllable_B2,syllable
symbol,noun,A2,VOC_symbol_A2,symbol
symbolic,adjective,B2,VOC_symbolic_B2,symbolic
sympathetic,adjective,B2,VOC_sympathetic_B2,sympathetic
sympathize,verb,B2,VOC_sympathizesympathise_B2,sympathize/sympathise
sympathy,noun,B1,VOC_sympathy_B1,sympathy
symphony,noun,A2,VOC_symphony_A2,symphony
symptom,noun,B1,VOC_symptom_B1,symptom
syndrome,noun,B1,VOC_syndrome_B1,syndrome
synonym,noun,B2,VOC_synonym_B2,synonym
system,noun,A2,VOC_system_A2,system
systematic,adjective,B1,VOC_systematic_B1,systematic
table,noun,A1,VOC_table_A1,table
table tennis,noun,A2,VOC_tabletennis_A2,table tennis
tablecloth,noun,B2,VOC_tablecloth_B2,tablecloth
tablespoon,noun,A2,VOC_tablespoon_A2,tablespoon
tablet,noun,B1,VOC_tablet_B1,tablet
tabloid,adjective,B2,VOC_tabloid_B2,tabloid
tabloid,noun,B2,VOC_tabloid_B2,tabloid
tack,verb,B2,VOC_tack_B2,tack
tackle,verb,B2,VOC_tackle_B2,tackle
tactile,adjective,B2,VOC_tactile_B2,tactile
tag,noun,B2,VOC_tag_B2,tag
tail,noun,B2,VOC_tail_B2,tail
take,noun,B1,VOC_take_B1,take
take,verb,A1,VOC_take_A1,take
takeaway,noun,B1,VOC_takeaway_B1,takeaway
takeoff,noun,B1,VOC_takeofftakeoff_B1,takeoff/take-off
tale,noun,B1,VOC_tale_B1,tale
talent,noun,A2,VOC_talent_A2,talent
talented,adjective,B1,VOC_talented_B1,talented
talk,noun,B1,VOC_talk_B1,talk
talk,verb,A1,VOC_talk_A1,talk
talkative,adjective,B1,VOC_talkative_B1,talkative
tall,adjective,A1,VOC_tall_A1,tall
tame,adjective,B2,VOC_tame_B2,tame
tan,noun,B2,VOC_tan_B2,tan
tank,noun,B1,VOC_tank_B1,tank
tanned,adjective,B2,VOC_tanned_B2,tanned
tap,noun,A2,VOC_tap_A2,tap
tap,verb,B2,VOC_tap_B2,tap
tape,noun,A2,VOC_tape_A2,tape
tape,verb,B1,VOC_tape_B1,tape
target,noun,A2,VOC_target_A2,target
task,noun,A2,VOC_task_A2,task
taste,noun,B1,VOC_taste_B1,taste
taste,verb,B1,VOC_taste_B1,taste
tasteless,adjective,B1,VOC_tasteless_B1,tasteless
tasty,adjective,B1,VOC_tasty_B1,tasty
tatter,noun,B2,VOC_tatter_B2,tatter
tattoo,noun,B2,VOC_tattoo_B2,tattoo
taunt,noun,B2,VOC_taunt_B2,taunt
tax,noun,B1,VOC_tax_B1,tax
taxi,noun,A1,VOC_taxi_A1,taxi
tea,noun,A1,VOC_tea_A1,tea
teach,verb,A1,VOC_teach_A1,teach
teacher,noun,A1,VOC_teacher_A1,teacher
teaching,noun,B1,VOC_teaching_B1,teaching
team,noun,A1,VOC_team_A1,team
teammate,noun,B1,VOC_teammate_B1,teammate
teamwork,noun,B1,VOC_teamwork_B1,teamwork
tear,noun,A2,VOC_tear_A2,tear
tear,verb,B1,VOC_tear_B1,tear
tease,noun,B1,VOC_tease_B1,tease
tease,verb,B2,VOC_tease_B2,tease
teaspoon,noun,B2,VOC_teaspoon_B2,teaspoon
technical,adjective,B2,VOC_technical_B2,technical
technically,adverb,B2,VOC_technically_B2,technically
technique,noun,B1,VOC_technique_B1,technique
technological,adjective,B1,VOC_technological_B1,technological
technology,noun,A1,VOC_technology_A1,technology
teen,noun,B1,VOC_teen_B1,teen
teenage,adjective,A2,VOC_teenage_A2,teenage
teenager,noun,A2,VOC_teenager_A2,teenager
telecommunications,noun,B1,VOC_telecommunications_B1,telecommunications
telegram,noun,B1,VOC_telegram_B1,telegram
telephone,noun,A1,VOC_telephone_A1,telephone
telephone,verb,A2,VOC_telephone_A2,telephone
telescope,noun,B2,VOC_telescope_B2,telescope
television,noun,A1,VOC_television_A1,television
tell,verb,A1,VOC_tell_A1,tell
teller,noun,B1,VOC_teller_B1,teller
temper,noun,B1,VOC_temper_B1,temper
temperate,adjective,B2,VOC_temperate_B2,temperate
temperature,noun,A2,VOC_temperature_A2,temperature
temple,noun,A1,VOC_temple_A1,temple
temporarily,adverb,B2,VOC_temporarily_B2,temporarily
temporary,adjective,B1,VOC_temporary_B1,temporary
tempt,verb,B1,VOC_tempt_B1,tempt
temptation,noun,B2,VOC_temptation_B2,temptation
ten,number,A1,VOC_ten_A1,ten
tend,verb,B1,VOC_tend_B1,tend
tendency,noun,B1,VOC_tendency_B1,tendency
tender,adjective,B2,VOC_tender_B2,tender
tenderly,adverb,B2,VOC_tenderly_B2,tenderly
tenderness,noun,B2,VOC_tenderness_B2,tenderness
tennis,noun,A1,VOC_tennis_A1,tennis
tense,adjective,B1,VOC_tense_B1,tense
tense,noun,B1,VOC_tense_B1,tense
tension,noun,B1,VOC_tension_B1,tension
tent,noun,B1,VOC_tent_B1,tent
